X,K,L,NMI,RAND,DAVIES
X_train,8,7,0.230126255439,0.0962264401017,12.6425879437
X_train_norm,8,7,0.231617246318,0.0974312150423,12.627269251
X_train_tfidf,8,7,0.391521915585,0.14738398729,11.0295692303
X_train_norm_tfidf,8,7,0.381080787871,0.14684557706,10.780907664
X_train,8,10,0.266115456827,0.124773885366,12.3331382231
X_train_norm,8,10,0.318542542546,0.128174451969,9.6635691942
X_train_tfidf,8,10,0.356690493855,0.125959417573,10.0077418779
X_train_norm_tfidf,8,10,0.434499132565,0.180266636832,10.6161251687
X_train,8,13,0.423878716831,0.203801414076,7.84950006812
X_train_norm,8,13,0.369056327219,0.182579832375,8.88183432788
X_train_tfidf,8,13,0.486222684717,0.163922782064,8.88336336621
X_train_norm_tfidf,8,13,0.481918540856,0.159223038994,9.54744068427
X_train,8,16,0.483928760137,0.189116008588,6.68478837171
X_train_norm,8,16,0.434021486521,0.182955851674,7.49242538126
X_train_tfidf,8,16,0.429489858067,0.226127510955,11.00960982
X_train_norm_tfidf,8,16,0.47336384995,0.167175699898,9.47636355829
X_train,8,19,0.441908623877,0.207595987927,6.5532087338
X_train_norm,8,19,0.470326659776,0.286756022846,8.31840457305
